team,category,iff,archive,offset,size,resolved,label,crc32
misc,unknown_textures,disc_ef561598.iff,0A,0x4DC2800,0x33C11,1,Texture - 128x128 DXT1,0xEF561598
misc,unknown_textures,disc_ff72dd06.iff,0A,0x37023800,0x2F865,1,Texture - 128x128 DXT1,0xFF72DD06
misc,unknown_textures,droster.iff,0A,0x3BC4000,0xC5AFE,1,droster.iff,0xA6931DB3
misc,unknown_textures,iconnav.iff,0A,0x3C8A000,0xA78,1,iconnav.iff,0xEF6AB9CE
misc,unknown_textures,iconnav_movie.iff,0A,0x3C8B800,0x6CC,1,iconnav_movie.iff,0xF35AE24E
misc,unknown_textures,iconnav_movie1.iff,0A,0x3C8B000,0x532,1,iconnav_movie1.iff,0x9337B589
misc,unknown_textures,loading_audio.iff,0A,0x100F000,0x76C,1,loading_audio.iff,0x4EB3D677
misc,unknown_textures,paintro.iff,0B,0x36C8E000,0x8EC,1,paintro.iff,0x6622AC71
misc,unknown_textures,pasfx.iff,0B,0x36948000,0x2E4,1,pasfx.iff,0xB4096B9E
misc,unknown_textures,portrait.iff,0A,0x100F800,0xFE8A,1,portrait.iff,0x86C0EDF8
misc,unknown_textures,roster.iff,0A,0x3AFE000,0xC5AFE,1,roster.iff,0x480FAE44
scenes,scene_arena,disc_01d45ee5.iff,0A,0xEB5800,0xAF8E0,1,Arena interior scene (raw VRAM — use Capture from Game),0x01D45EE5
scenes,scene_textures,disc_063e336b.iff,0A,0x3ACF000,0x2EF0B,1,Scene sprite (browse preview to view),0x063E336B
scenes,scene_arena,disc_0ec99461.iff,0A,0x381FA000,0x28A27E,1,Arena interior scene (raw VRAM — use Capture from Game),0x0EC99461
scenes,scene_textures,disc_124fabc8.iff,0B,0x19D96000,0x2DE7,1,Scene sprite (browse preview to view),0x124FABC8
scenes,scene_arena,disc_149cd4f2.iff,0B,0x39D59000,0xF987FB,1,Arena interior scene (raw VRAM — use Capture from Game),0x149CD4F2
scenes,scene_textures,disc_1897ddac.iff,0B,0x1935A000,0x20B5,1,Scene sprite (browse preview to view),0x1897DDAC
scenes,scene_arena,disc_29fcfd42.iff,0B,0x3ACF1800,0xF41FEF,1,Arena interior scene (raw VRAM — use Capture from Game),0x29FCFD42
scenes,scene_textures,disc_39339425.iff,0B,0x199D0000,0x1D52,1,Scene sprite (browse preview to view),0x39339425
scenes,scene_textures,disc_3ec3dd0a.iff,0A,0x5272000,0x5C59EC,1,Scene texture atlas (88 tex),0x3EC3DD0A
scenes,scene_arena,disc_533cae22.iff,0B,0x38E4C000,0xF0CFDB,1,Arena interior scene (raw VRAM — use Capture from Game),0x533CAE22
scenes,scene_textures,disc_5f37a77c.iff,0B,0x19359000,0xEBB,1,Scene sprite (browse preview to view),0x5F37A77C
scenes,scene_textures,disc_6062a0e9.iff,0A,0x1085A000,0x76F86A,1,Skybox / environment + reflection probes (60 tex),0x6062A0E9
scenes,scene_textures,disc_68cbc238.iff,0B,0x1A7BD800,0x2C64,1,Scene sprite (browse preview to view),0x68CBC238
scenes,scene_arena,disc_6e5c8792.iff,0B,0x37EF6800,0xF557EC,1,Arena interior scene (raw VRAM — use Capture from Game),0x6E5C8792
scenes,scene_textures,disc_87d850bc.iff,0A,0x9D8E000,0x503324,1,Scene texture atlas (65 tex),0x87D850BC
scenes,scene_textures,disc_8b06ebfb.iff,0B,0x195EC800,0x8ED,1,Scene sprite (browse preview to view),0x8B06EBFB
scenes,scene_textures,disc_9136299c.iff,0A,0xCC5C000,0x59CB74,1,Scene texture atlas (86 tex),0x9136299C
scenes,scene_textures,disc_a0d1f224.iff,0B,0x19A6C800,0x1D52,1,Scene sprite (browse preview to view),0xA0D1F224
scenes,scene_textures,disc_a2ce5f09.iff,0B,0x195DD800,0x8ED,1,Scene sprite (browse preview to view),0xA2CE5F09
scenes,scene_arena,disc_a4fc6431.iff,0A,0x3EEA800,0x8A33A,1,Arena interior scene (raw VRAM — use Capture from Game),0xA4FC6431
scenes,scene_textures,disc_b6ff4c3d.iff,0B,0x19391800,0x20B5,1,Scene sprite (browse preview to view),0xB6FF4C3D
scenes,scene_textures,disc_b71bebdb.iff,0B,0x1A7C0800,0x2D80,1,Scene sprite (browse preview to view),0xB71BEBDB
scenes,scene_textures,disc_bab8790c.iff,0A,0x988F800,0x4FE479,1,Scene texture atlas (87 tex),0xBAB8790C
scenes,scene_textures,disc_cca6912b.iff,0B,0x195ED800,0x10DC,1,Scene sprite (browse preview to view),0xCCA6912B
scenes,scene_textures,disc_d864b87c.iff,0A,0x1372D800,0x6814C3,1,Winter Classic outdoor stadium environment (152 tex),0xD864B87C
scenes,scene_textures,disc_e50491cc.iff,0A,0x13251000,0x4DC3F5,1,Scene texture atlas (89 tex),0xE50491CC
scenes,scene_textures,disc_e56e25d9.iff,0B,0x195DE800,0x10DC,1,Scene sprite (browse preview to view),0xE56E25D9
scenes,scene_textures,disc_f15f36ed.iff,0B,0x19390800,0xEBB,1,Scene sprite (browse preview to view),0xF15F36ED
scenes,scene_textures,disc_f2c4ee76.iff,0A,0xBA80800,0x4FC6B9,1,Scene texture atlas (80 tex),0xF2C4EE76
scenes,scene_textures,disc_fd1803dc.iff,0A,0x9272800,0x61CB82,1,Scene texture atlas (97 tex),0xFD1803DC
misc,recovered_textures,jukebox.iff,0B,0x3753b800,0x4c11f,1,Jukebox Soundtrack Art (13 tracks),0x1e24d65f
misc,recovered_textures,franchise.iff,0B,0x370eb000,0x121b13,1,Franchise Mode UI (partial recover),0x852e246f
